date,city,pm25,pm10,no2,o3,co,aqi
2023-12-18,New York,18.4,33.4,8.3,36.9,2.37,64
2023-12-19,New York,13.4,28.7,6.0,44.8,1.33,54
2023-12-20,New York,15.3,26.5,10.7,37.1,1.17,58
2023-12-21,New York,12.1,31.0,8.4,33.4,0.55,500
2023-12-22,New York,18.9,26.3,13.3,31.8,0.97,65
2023-12-23,New York,19.8,34.7,11.8,29.4,2.07,67
2023-12-24,New York,12.5,13.7,5.3,32.6,1.71,52
2023-12-25,New York,16.1,21.4,11.0,38.7,1.14,59
2023-12-26,New York,11.5,18.0,4.9,25.9,0.51,48
2023-12-27,New York,19.5,33.4,13.8,37.0,1.21,66
2023-12-28,New York,11.3,19.1,4.0,39.0,1.66,47
2023-12-29,New York,18.3,28.3,13.9,21.7,1.62,64
2023-12-30,New York,10.3,19.5,5.4,39.7,0.22,43
2023-12-31,New York,15.3,27.3,8.6,42.9,2.04,58
2023-01-01,Tokyo,18.4,45.9,6.6,50.8,1.67,64
2023-01-02,Tokyo,22.4,39.6,13.2,36.8,2.44,73
2023-01-03,Tokyo,26.7,42.5,14.7,28.1,2.16,82
2023-01-04,Tokyo,22.7,36.0,19.1,31.3,2.17,73
2023-01-05,Tokyo,25.9,43.3,14.1,24.2,3.45,80
2023-01-06,Tokyo,28.2,65.2,17.4,33.3,2.01,85
2023-01-07,Tokyo,18.5,30.5,8.4,43.0,1.04,64
2023-01-08,Tokyo,8.0,19.0,4.6,28.1,0.15,33
2023-01-09,Tokyo,22.7,34.1,14.6,29.8,1.49,73
2023-01-10,Tokyo,24.3,53.0,16.7,27.2,1.64,77
2023-01-11,Tokyo,22.5,45.9,9.5,40.9,2.44,73
2023-01-12,Tokyo,21.9,53.2,2.3,28.5,1.05,72
2023-01-13,Tokyo,30.1,58.4,12.5,37.9,1.31,89
2023-01-14,Tokyo,22.3,46.4,12.5,37.7,0.96,72
2023-01-15,Tokyo,21.8,37.4,8.2,24.8,2.03,71
2023-01-16,Tokyo,15.2,24.1,7.9,36.2,1.51,58
2023-01-17,Tokyo,25.3,53.4,19.7,24.9,1.8,79
2023-01-18,Tokyo,23.3,44.3,12.3,40.8,1.4,75
2023-01-19,Tokyo,30.4,52.3,19.7,39.5,1.79,89
2023-01-20,Tokyo,27.2,41.2,7.8,43.2,1.59,83
2023-01-21,Tokyo,17.0,28.4,13.4,32.4,0.51,61
2023-01-22,Tokyo,16.0,24.5,10.2,42.8,1.24,59
2023-01-23,Tokyo,17.3,25.2,7.4,33.2,1.18,62
2023-01-24,Tokyo,20.3,34.1,10.9,34.8,1.14,68
2023-01-25,Tokyo,18.2,33.3,13.5,28.9,1.07,64
2023-01-26,Tokyo,20.9,35.0,10.8,41.3,2.13,69
2023-01-27,Tokyo,21.7,30.6,10.0,33.7,1.55,71
2023-01-28,Tokyo,20.4,25.9,12.7,46.4,1.39,68
2023-01-29,Tokyo,10.8,22.1,5.3,43.1,0.23,45
2023-01-30,Tokyo,30.7,58.9,20.1,24.5,2.58,90
2023-01-31,Tokyo,20.9,38.3,11.1,29.4,1.69,69
2023-02-01,Tokyo,18.7,25.8,9.8,35.9,0.81,65
2023-02-02,Tokyo,20.2,34.5,11.1,45.7,0.28,68
2023-02-03,Tokyo,29.8,47.4,22.4,32.0,2.55,88
2023-02-04,Tokyo,17.8,33.3,7.6,37.1,2.75,63
2023-02-05,Tokyo,16.9,23.0,8.7,29.5,1.82,61
2023-02-06,Tokyo,23.7,52.4,8.1,37.1,1.52,75
2023-02-07,Tokyo,27.5,37.9,23.3,37.3,2.76,83
2023-02-08,Tokyo,22.8,39.5,15.1,38.2,1.51,74
2023-02-09,Tokyo,19.9,40.1,15.9,32.8,1.88,67
2023-02-10,Tokyo,20.2,30.9,7.1,32.9,1.29,68
2023-02-11,Tokyo,15.7,30.7,9.0,30.2,1.33,59
2023-02-12,Tokyo,21.7,48.0,13.2,35.4,2.06,71
2023-02-13,Tokyo,24.8,39.9,12.4,46.6,0.84,78
2023-02-14,Tokyo,27.5,38.6,19.8,44.0,3.27,83
2023-02-15,Tokyo,21.0,42.9,15.0,40.7,1.95,70
2023-02-16,Tokyo,20.3,33.6,13.0,36.7,0.1,68
2023-02-17,Tokyo,23.3,45.5,19.6,26.3,1.84,74
2023-02-18,Tokyo,19.4,32.0,9.5,28.7,0.78,66
2023-02-19,Tokyo,15.8,32.7,9.1,27.5,0.39,59
2023-02-20,Tokyo,16.2,24.6,15.6,35.2,0.91,60
2023-02-21,Tokyo,21.6,37.0,13.8,46.4,0.8,71
2023-02-22,Tokyo,23.9,46.4,12.6,39.6,1.85,76
2023-02-23,Tokyo,23.4,30.7,12.1,34.5,0.48,75
2023-02-24,Tokyo,26.1,43.4,14.4,42.9,2.33,80
2023-02-25,Tokyo,19.7,28.7,13.6,36.8,1.45,67
2023-02-26,Tokyo,10.6,20.5,1.0,42.9,1.03,44
2023-02-27,Tokyo,16.4,21.4,9.1,51.5,1.08,60
2023-02-28,Tokyo,27.1,51.5,20.0,32.0,1.78,82
2023-03-01,Tokyo,17.4,27.4,15.6,30.1,1.07,62
2023-03-02,Tokyo,26.0,46.2,18.9,22.0,2.08,80
2023-03-03,Tokyo,19.6,28.5,10.6,39.5,1.0,67
2023-03-04,Tokyo,21.3,40.8,13.3,35.8,1.17,70
2023-03-05,Tokyo,11.5,23.5,8.3,35.2,0.11,48
2023-03-06,Tokyo,19.7,37.0,12.3,19.3,1.56,67
2023-03-07,Tokyo,23.5,42.5,15.7,35.8,1.96,75
2023-03-08,Tokyo,17.0,38.6,11.9,37.2,0.53,61
2023-03-09,Tokyo,26.9,45.5,10.3,28.7,2.38,82
2023-03-10,Tokyo,22.2,33.7,14.6,39.7,0.72,72
2023-03-11,Tokyo,20.3,24.2,13.9,57.2,2.06,68
2023-03-12,Tokyo,18.3,33.7,10.5,50.1,0.67,64
2023-03-13,Tokyo,19.0,41.0,5.4,28.0,2.0,65
2023-03-14,Tokyo,21.8,38.0,10.6,27.1,1.59,71
2023-03-15,Tokyo,14.1,24.3,3.9,34.0,1.29,55
2023-03-16,Tokyo,11.6,12.0,3.4,45.4,1.02,49
2023-03-17,Tokyo,22.1,38.7,13.0,30.1,2.96,72
2023-03-18,Tokyo,11.1,24.9,5.9,29.9,0.59,46
2023-03-19,Tokyo,6.5,6.9,2.7,36.0,0.22,27
2023-03-20,Tokyo,19.1,30.8,7.5,39.7,1.63,66
2023-03-21,Tokyo,19.5,36.2,3.9,36.2,1.99,67
2023-03-22,Tokyo,20.3,30.2,13.2,36.9,1.69,68
2023-03-23,Tokyo,16.9,29.0,11.4,36.1,0.75,61
2023-03-24,Tokyo,21.8,36.2,12.9,35.2,1.94,71
2023-03-25,Tokyo,13.1,25.0,11.2,31.3,1.06,53
2023-03-26,Tokyo,6.9,13.1,7.3,40.9,0.33,29
2023-03-27,Tokyo,18.6,39.1,7.2,36.9,1.4,65
2023-03-28,Tokyo,18.9,22.2,8.0,38.3,0.8,65
2023-03-29,Tokyo,15.2,36.2,10.4,30.4,0.83,57
2023-03-30,Tokyo,10.2,17.1,2.5,48.7,0.86,43
2023-03-31,Tokyo,15.5,28.2,5.2,35.4,1.39,58
2023-04-01,Tokyo,9.7,14.9,1.0,39.7,0.46,40
2023-04-02,Tokyo,10.0,14.7,6.9,35.6,0.1,42
2023-04-03,Tokyo,21.1,37.1,7.0,41.6,1.85,70
2023-04-04,Tokyo,14.5,27.1,5.3,32.9,0.49,56
2023-04-05,Tokyo,14.7,29.6,2.6,43.2,1.48,56
2023-04-06,Tokyo,24.3,36.1,6.6,46.5,1.67,77
2023-04-07,Tokyo,12.7,20.8,7.3,37.5,1.87,52
2023-04-08,Tokyo,20.1,31.7,16.8,23.8,1.67,68
2023-04-09,Tokyo,10.8,20.6,3.7,35.4,0.99,45
2023-04-10,Tokyo,21.2,34.9,8.7,28.1,2.03,70
2023-04-11,Tokyo,17.1,28.0,8.0,50.8,1.29,62
2023-04-12,Tokyo,16.1,22.3,10.9,32.4,0.58,59
2023-04-13,Tokyo,23.3,52.2,1.0,45.8,0.34,75
2023-04-14,Tokyo,15.0,21.1,4.2,38.7,1.84,57
2023-04-15,Tokyo,14.9,26.6,3.9,42.9,0.63,57
2023-04-16,Tokyo,9.4,12.4,6.0,39.5,0.52,39
2023-04-17,Tokyo,23.7,29.9,6.3,30.7,2.5,75
2023-04-18,Tokyo,17.7,25.9,3.5,33.6,1.01,63
2023-04-19,Tokyo,14.1,29.1,11.5,43.8,0.1,55
2023-04-20,Tokyo,21.4,37.2,9.2,38.2,2.57,71
2023-04-21,Tokyo,15.3,21.5,10.1,40.7,1.51,58
2023-04-22,Tokyo,12.6,30.2,6.3,40.4,0.18,52
2023-04-23,Tokyo,16.2,24.4,1.8,45.7,0.75,60
2023-04-24,Tokyo,14.6,21.1,8.5,38.0,0.77,56
2023-04-25,Tokyo,19.4,37.5,15.1,33.1,2.06,66
2023-04-26,Tokyo,12.1,19.9,2.9,44.8,0.73,500
2023-04-27,Tokyo,11.9,21.9,8.8,27.0,0.72,50
2023-04-28,Tokyo,11.1,18.3,4.2,38.2,1.49,46
2023-04-29,Tokyo,10.9,19.7,5.2,25.5,1.74,45
2023-04-30,Tokyo,12.1,18.3,7.3,27.0,0.76,51
2023-05-01,Tokyo,6.5,13.8,3.2,33.4,0.5,27
2023-05-02,Tokyo,22.2,31.8,12.8,33.2,1.21,72
2023-05-03,Tokyo,15.4,34.5,10.5,48.0,1.02,58
2023-05-04,Tokyo,9.7,16.0,14.5,31.7,1.11,41
2023-05-05,Tokyo,15.6,30.0,5.4,39.9,1.45,58
2023-05-06,Tokyo,16.5,31.1,6.4,40.8,1.72,60
2023-05-07,Tokyo,6.3,23.8,1.0,47.3,0.1,26
2023-05-08,Tokyo,18.7,29.3,7.8,43.2,1.89,65
2023-05-09,Tokyo,10.1,17.5,7.4,32.3,0.81,42
2023-05-10,Tokyo,11.6,24.7,4.6,36.0,1.63,48
2023-05-11,Tokyo,6.6,26.4,7.7,46.6,0.89,28
2023-05-12,Tokyo,7.9,9.4,2.7,42.8,0.89,33
2023-05-13,Tokyo,14.1,28.6,5.8,50.5,2.08,55
2023-05-14,Tokyo,10.9,22.9,12.9,42.5,1.09,45
2023-05-15,Tokyo,15.4,21.5,10.2,41.2,0.75,58
2023-05-16,Tokyo,6.3,14.4,1.0,44.6,0.1,26
2023-05-17,Tokyo,12.9,24.3,1.0,44.8,1.6,53
2023-05-18,Tokyo,17.6,35.1,9.4,33.3,0.62,63
2023-05-19,Tokyo,11.4,15.6,5.5,26.9,0.91,48
2023-05-20,Tokyo,12.0,19.9,9.3,49.1,0.1,500
2023-05-21,Tokyo,8.9,9.5,1.0,15.6,0.1,37
2023-05-22,Tokyo,7.1,11.6,2.2,46.9,0.1,30
2023-05-23,Tokyo,13.4,15.8,9.9,40.1,0.91,54
2023-05-24,Tokyo,9.3,6.7,8.1,27.8,0.53,39
2023-05-25,Tokyo,11.9,12.6,4.6,43.4,0.82,50
2023-05-26,Tokyo,16.4,21.4,5.6,35.3,0.65,60
2023-05-27,Tokyo,12.0,19.2,6.4,40.8,1.23,50
2023-05-28,Tokyo,13.3,16.9,5.8,39.8,1.74,54
2023-05-29,Tokyo,17.2,26.4,6.7,42.5,0.1,62
2023-05-30,Tokyo,7.4,16.0,7.4,48.8,0.1,31
2023-05-31,Tokyo,8.7,15.3,7.1,44.1,0.1,36
2023-06-01,Tokyo,15.7,30.9,6.8,22.7,1.83,59
2023-06-02,Tokyo,14.5,23.1,4.8,48.2,1.94,56
2023-06-03,Tokyo,8.9,18.1,3.2,29.3,1.09,37
2023-06-04,Tokyo,7.4,24.5,6.0,29.5,0.1,31
2023-06-05,Tokyo,6.0,15.3,1.0,22.5,0.1,25
2023-06-06,Tokyo,9.2,13.9,9.1,40.7,1.35,39
2023-06-07,Tokyo,17.7,31.1,14.4,33.1,2.26,63
2023-06-08,Tokyo,17.1,29.6,10.5,41.0,1.48,62
2023-06-09,Tokyo,5.4,4.7,8.7,25.4,0.63,23
2023-06-10,Tokyo,10.9,11.5,1.3,31.9,0.98,46
2023-06-11,Tokyo,8.7,15.7,9.9,38.0,0.65,36
2023-06-12,Tokyo,7.7,1.3,4.2,34.0,1.05,32
2023-06-13,Tokyo,19.4,41.0,12.9,41.6,0.93,66
2023-06-14,Tokyo,9.5,11.5,5.2,52.3,1.04,40
2023-06-15,Tokyo,1.0,1.0,1.0,35.3,1.35,4
2023-06-16,Tokyo,3.1,7.6,6.9,46.0,0.47,13
2023-06-17,Tokyo,14.0,19.7,8.2,39.9,0.96,55
2023-06-18,Tokyo,10.0,18.0,6.3,38.9,0.98,42
2023-06-19,Tokyo,15.4,30.2,6.9,37.1,1.27,58
2023-06-20,Tokyo,12.7,28.2,8.1,38.8,0.89,52
2023-06-21,Tokyo,7.4,17.2,1.5,37.0,0.13,31
2023-06-22,Tokyo,17.9,32.7,9.9,36.7,2.81,63
2023-06-23,Tokyo,6.9,16.3,10.5,42.2,0.17,29
2023-06-24,Tokyo,11.0,16.1,6.5,44.4,1.56,46
2023-06-25,Tokyo,5.6,19.5,1.9,46.7,1.44,23
2023-06-26,Tokyo,13.4,13.1,9.2,37.5,0.44,54
2023-06-27,Tokyo,5.4,6.6,2.8,47.4,0.1,22
2023-06-28,Tokyo,7.7,16.2,6.1,34.0,0.46,32
2023-06-29,Tokyo,5.2,6.9,1.0,40.0,0.83,22
2023-06-30,Tokyo,12.7,28.2,1.0,48.0,1.54,52
2023-07-01,Tokyo,6.0,15.5,1.0,32.0,0.18,25
2023-07-02,Tokyo,5.8,1.2,6.1,38.1,0.1,24
2023-07-03,Tokyo,9.8,20.0,8.0,47.0,0.84,41
2023-07-04,Tokyo,15.3,29.1,10.2,25.7,0.68,58
2023-07-05,Tokyo,6.5,5.5,5.5,45.7,0.57,27
2023-07-06,Tokyo,12.0,18.9,6.9,45.7,0.85,500
2023-07-07,Tokyo,4.4,9.9,5.4,53.8,0.33,19
2023-07-08,Tokyo,16.2,33.1,11.0,17.4,0.1,60
2023-07-09,Tokyo,7.2,13.8,2.4,41.3,0.87,30
2023-07-10,Tokyo,6.1,2.5,7.4,29.2,1.61,26
2023-07-11,Tokyo,3.3,3.9,1.0,40.9,0.1,14
2023-07-12,Tokyo,5.1,8.2,8.3,36.5,0.6,21
2023-07-13,Tokyo,5.5,16.5,2.3,33.7,0.1,23
2023-07-14,Tokyo,13.5,24.6,7.2,29.5,0.82,54
2023-07-15,Tokyo,4.6,6.3,2.0,32.7,0.5,19
2023-07-16,Tokyo,7.2,8.1,1.0,30.5,0.31,30
2023-07-17,Tokyo,10.7,20.0,4.9,39.1,0.89,45
2023-07-18,Tokyo,1.0,3.8,1.0,39.9,0.1,4
2023-07-19,Tokyo,10.1,12.0,7.1,27.4,1.69,42
2023-07-20,Tokyo,12.3,18.9,3.4,45.7,0.91,51
2023-07-21,Tokyo,15.4,26.6,6.0,31.5,1.71,58
2023-07-22,Tokyo,12.3,27.8,7.1,28.7,1.8,51
2023-07-23,Tokyo,2.3,4.9,1.0,32.1,1.0,9
2023-07-24,Tokyo,5.8,11.2,2.4,21.1,0.1,24
2023-07-25,Tokyo,10.8,17.5,7.5,45.2,1.71,45
2023-07-26,Tokyo,8.6,14.8,4.8,35.4,0.49,36
2023-07-27,Tokyo,10.7,13.3,8.9,46.3,0.91,45
2023-07-28,Tokyo,4.7,14.9,1.0,50.3,0.78,20
2023-07-29,Tokyo,5.9,14.4,1.7,47.4,1.32,25
2023-07-30,Tokyo,11.8,22.8,8.8,39.2,0.81,49
2023-07-31,Tokyo,7.7,17.1,1.0,31.8,0.59,32
2023-08-01,Tokyo,8.6,17.8,1.0,32.1,0.1,36
2023-08-02,Tokyo,11.1,27.6,10.5,39.0,1.17,46
2023-08-03,Tokyo,14.7,21.2,7.7,29.2,0.1,56
2023-08-04,Tokyo,4.2,8.4,1.0,44.0,0.42,17
2023-08-05,Tokyo,13.2,36.3,8.1,24.2,0.37,53
2023-08-06,Tokyo,6.8,22.5,8.3,48.7,0.1,28
2023-08-07,Tokyo,10.8,11.3,6.9,33.6,0.74,45
2023-08-08,Tokyo,12.1,10.1,8.6,22.0,0.23,51
2023-08-09,Tokyo,7.0,19.5,10.4,26.7,0.88,29
2023-08-10,Tokyo,5.4,4.3,7.5,38.5,0.1,22
2023-08-11,Tokyo,9.6,13.5,3.0,42.1,0.45,40
2023-08-12,Tokyo,1.0,4.4,2.7,32.2,0.47,4
2023-08-13,Tokyo,15.5,26.3,7.9,40.6,1.83,58
2023-08-14,Tokyo,9.2,8.4,6.6,25.4,0.3,38
2023-08-15,Tokyo,5.1,10.0,7.3,38.2,0.18,21
2023-08-16,Tokyo,1.4,10.4,2.1,45.8,0.1,6
2023-08-17,Tokyo,17.6,38.5,10.4,25.7,2.09,63
2023-08-18,Tokyo,10.7,14.5,9.3,31.1,1.94,45
2023-08-19,Tokyo,5.0,14.6,1.0,25.4,0.1,21
2023-08-20,Tokyo,4.5,8.7,1.0,34.9,0.68,19
2023-08-21,Tokyo,15.8,28.8,6.2,44.7,1.26,59
2023-08-22,Tokyo,7.2,21.9,7.2,41.6,0.63,30
2023-08-23,Tokyo,10.7,17.5,2.8,40.1,0.42,44
2023-08-24,Tokyo,13.6,24.5,5.5,33.8,1.78,54
2023-08-25,Tokyo,8.5,16.0,2.1,37.0,0.66,35
2023-08-26,Tokyo,12.7,29.4,9.3,56.5,1.17,52
2023-08-27,Tokyo,3.2,1.0,3.7,22.4,1.13,13
2023-08-28,Tokyo,18.0,37.1,7.6,46.9,1.78,63
2023-08-29,Tokyo,13.2,21.8,8.3,26.0,0.69,53
2023-08-30,Tokyo,14.5,23.8,2.8,37.3,0.56,56
2023-08-31,Tokyo,17.6,23.9,5.0,37.4,1.33,63
2023-09-01,Tokyo,16.8,32.3,8.9,33.0,1.48,61
2023-09-02,Tokyo,10.9,21.4,7.7,34.1,0.14,45
2023-09-03,Tokyo,6.6,12.1,6.5,42.2,0.1,28
2023-09-04,Tokyo,8.5,16.7,11.2,39.4,1.51,36
2023-09-05,Tokyo,16.2,32.8,5.9,42.4,1.16,60
2023-09-06,Tokyo,19.3,27.0,15.4,36.8,1.68,66
2023-09-07,Tokyo,9.2,16.0,9.7,40.9,0.18,38
2023-09-08,Tokyo,11.5,20.0,5.5,40.5,1.1,48
2023-09-09,Tokyo,9.4,11.2,4.5,32.5,0.83,39
2023-09-10,Tokyo,9.0,27.1,8.7,51.0,0.72,38
2023-09-11,Tokyo,15.5,22.0,12.3,48.9,1.31,58
2023-09-12,Tokyo,12.0,25.6,8.4,44.8,1.44,500
2023-09-13,Tokyo,15.7,24.9,2.2,36.8,1.53,59
2023-09-14,Tokyo,6.5,12.5,4.5,30.5,0.85,27
2023-09-15,Tokyo,6.5,11.1,9.5,47.4,0.1,27
2023-09-16,Tokyo,10.1,20.4,8.3,45.2,0.73,42
2023-09-17,Tokyo,9.9,20.5,5.1,35.8,0.1,41
2023-09-18,Tokyo,14.5,27.4,7.5,28.4,1.24,56
2023-09-19,Tokyo,11.6,16.7,2.3,41.2,0.1,48
2023-09-20,Tokyo,10.1,25.1,5.0,26.5,0.32,42
2023-09-21,Tokyo,10.4,19.0,7.8,42.9,0.1,43
2023-09-22,Tokyo,12.4,18.9,4.5,35.0,0.38,52
2023-09-23,Tokyo,9.3,14.0,4.3,40.2,0.43,39
2023-09-24,Tokyo,7.2,9.8,3.5,38.1,0.61,30
2023-09-25,Tokyo,11.2,27.8,3.7,33.2,1.18,47
2023-09-26,Tokyo,14.5,22.6,6.8,27.5,1.65,56
2023-09-27,Tokyo,12.7,29.9,4.9,32.2,1.2,52
2023-09-28,Tokyo,17.3,32.0,8.1,44.1,0.96,62
2023-09-29,Tokyo,12.8,17.4,4.0,42.3,0.5,52
2023-09-30,Tokyo,5.6,16.9,1.0,43.4,0.96,23
2023-10-01,Tokyo,8.4,12.7,5.7,37.8,1.22,35
2023-10-02,Tokyo,16.4,31.7,8.6,27.7,2.08,60
2023-10-03,Tokyo,15.5,29.4,8.7,28.7,0.73,58
2023-10-04,Tokyo,18.1,32.9,13.9,27.3,1.95,64
2023-10-05,Tokyo,18.7,32.4,6.7,34.2,1.02,65
2023-10-06,Tokyo,9.8,7.5,7.9,27.9,1.12,41
2023-10-07,Tokyo,10.2,20.8,2.7,37.9,0.2,43
2023-10-08,Tokyo,17.7,27.0,3.2,32.5,1.71,63
2023-10-09,Tokyo,14.9,32.3,11.9,51.1,0.56,57
2023-10-10,Tokyo,18.9,36.6,15.1,33.6,1.12,65
2023-10-11,Tokyo,12.4,20.0,8.4,47.0,1.28,52
2023-10-12,Tokyo,18.1,26.6,6.0,39.2,1.84,64
2023-10-13,Tokyo,15.4,20.0,8.3,28.2,0.63,58
2023-10-14,Tokyo,14.0,22.1,10.7,38.4,1.12,55
2023-10-15,Tokyo,14.5,28.8,9.3,39.2,0.57,56
2023-10-16,Tokyo,14.2,22.4,13.0,34.6,1.36,55
2023-10-17,Tokyo,8.5,5.5,2.5,39.3,0.67,35
2023-10-18,Tokyo,11.8,22.2,9.2,47.0,1.03,49
2023-10-19,Tokyo,17.1,35.3,11.0,36.2,0.84,62
2023-10-20,Tokyo,13.1,23.7,3.0,37.5,0.97,53
2023-10-21,Tokyo,8.7,7.7,4.5,31.9,0.4,36
2023-10-22,Tokyo,7.5,8.1,4.0,41.3,1.12,31
2023-10-23,Tokyo,14.5,22.2,10.9,41.5,1.25,56
2023-10-24,Tokyo,16.7,36.4,9.0,23.3,1.96,61
2023-10-25,Tokyo,13.6,15.6,6.8,43.5,0.56,54
2023-10-26,Tokyo,19.2,36.5,8.4,24.9,1.28,66
2023-10-27,Tokyo,17.3,29.8,11.6,39.8,1.29,62
2023-10-28,Tokyo,4.4,7.2,3.8,29.1,0.1,18
2023-10-29,Tokyo,13.0,18.0,10.4,47.9,0.73,53
2023-10-30,Tokyo,12.8,20.8,11.9,42.2,1.25,53
2023-10-31,Tokyo,18.7,34.7,15.1,44.8,1.13,65
2023-11-01,Tokyo,21.4,36.1,11.2,43.5,1.87,71
2023-11-02,Tokyo,28.5,38.9,15.3,47.7,1.73,85
2023-11-03,Tokyo,9.7,17.9,6.9,52.6,2.45,41
2023-11-04,Tokyo,16.1,18.5,9.2,44.6,1.39,59
2023-11-05,Tokyo,12.7,22.9,4.7,37.9,1.61,52
2023-11-06,Tokyo,18.9,26.1,16.2,53.1,1.01,65
2023-11-07,Tokyo,14.3,18.1,7.2,46.6,0.46,56
2023-11-08,Tokyo,17.4,35.4,8.6,33.4,1.28,62
2023-11-09,Tokyo,18.8,29.2,8.3,42.9,1.22,65
2023-11-10,Tokyo,23.4,38.2,5.6,36.1,2.24,75
2023-11-11,Tokyo,9.6,7.0,2.2,30.1,0.13,40
2023-11-12,Tokyo,9.3,11.5,3.5,35.4,0.76,39
2023-11-13,Tokyo,15.4,21.4,11.4,38.9,1.41,58
2023-11-14,Tokyo,21.9,41.2,8.7,27.4,1.17,72
2023-11-15,Tokyo,13.5,26.1,15.1,24.8,1.06,54
2023-11-16,Tokyo,23.0,35.8,11.9,57.3,2.9,74
2023-11-17,Tokyo,21.9,35.6,14.0,36.6,1.89,72
2023-11-18,Tokyo,11.2,13.7,4.4,44.4,1.39,47
2023-11-19,Tokyo,13.9,32.8,13.2,36.0,0.68,55
2023-11-20,Tokyo,25.1,32.5,8.9,32.2,2.69,78
2023-11-21,Tokyo,22.5,41.4,17.0,39.8,2.95,73
2023-11-22,Tokyo,24.5,49.1,11.5,40.5,1.23,77
2023-11-23,Tokyo,16.1,26.9,14.4,41.9,1.74,59
2023-11-24,Tokyo,21.2,35.4,11.2,40.7,1.95,70
2023-11-25,Tokyo,14.1,22.7,11.0,32.4,1.16,55
2023-11-26,Tokyo,9.7,13.6,9.2,52.1,1.47,40
2023-11-27,Tokyo,13.1,19.2,7.5,39.3,0.91,53
2023-11-28,Tokyo,19.3,38.4,11.5,35.2,1.44,66
2023-11-29,Tokyo,12.6,23.3,9.9,37.0,0.6,52
2023-11-30,Tokyo,20.4,37.3,13.5,36.1,2.23,68
2023-12-01,Tokyo,24.4,42.7,12.1,31.1,2.51,77
2023-12-02,Tokyo,16.9,26.4,13.5,39.1,1.46,61
2023-12-03,Tokyo,13.8,23.3,11.1,50.0,0.16,55
2023-12-04,Tokyo,19.6,19.1,11.8,51.7,1.38,67
2023-12-05,Tokyo,11.9,19.3,2.7,41.3,0.25,50
2023-12-06,Tokyo,22.9,39.0,9.4,43.5,1.69,74
2023-12-07,Tokyo,19.2,36.9,13.6,37.0,2.34,66
2023-12-08,Tokyo,20.9,38.1,7.5,35.8,1.42,69
2023-12-09,Tokyo,13.9,18.7,10.2,42.5,1.72,55
2023-12-10,Tokyo,20.1,38.2,9.1,31.6,2.76,68
2023-12-11,Tokyo,21.0,43.4,14.3,41.6,0.83,70
2023-12-12,Tokyo,17.7,33.7,14.3,33.1,1.39,63
2023-12-13,Tokyo,24.8,46.7,13.2,31.7,1.85,78
2023-12-14,Tokyo,28.7,43.6,14.8,45.0,2.64,86
2023-12-15,Tokyo,16.9,34.2,12.7,61.8,1.76,61
2023-12-16,Tokyo,15.1,30.8,10.8,44.8,2.5,57
2023-12-17,Tokyo,15.7,28.9,9.4,50.5,0.95,59
2023-12-18,Tokyo,18.7,32.9,7.2,29.0,0.56,65
2023-12-19,Tokyo,16.3,28.2,8.9,39.6,0.65,60
2023-12-20,Tokyo,18.8,34.0,2.4,26.1,1.19,65
2023-12-21,Tokyo,21.7,39.0,10.8,40.9,1.03,71
2023-12-22,Tokyo,26.5,45.4,12.9,37.6,1.53,81
2023-12-23,Tokyo,17.6,31.0,10.0,42.3,2.67,63
2023-12-24,Tokyo,24.7,36.4,15.4,30.6,2.12,78
2023-12-25,Tokyo,16.1,29.5,8.5,43.2,0.59,59
2023-12-26,Tokyo,23.0,35.3,20.0,46.4,1.94,74
2023-12-27,Tokyo,24.5,31.7,11.2,37.4,1.76,77
2023-12-28,Tokyo,13.5,28.5,8.6,37.8,0.91,54
2023-12-29,Tokyo,16.4,23.5,10.5,29.8,0.91,60
2023-12-30,Tokyo,9.1,18.4,3.8,32.0,0.52,38
2023-12-31,Tokyo,11.6,21.5,9.7,36.0,0.69,48
2023-01-01,Sydney,14.1,24.3,7.3,34.6,2.09,55
2023-01-02,Sydney,12.7,18.4,8.7,50.6,1.33,52
2023-01-03,Sydney,10.8,14.8,7.2,30.1,1.17,45
2023-01-04,Sydney,5.8,8.8,12.6,42.2,0.74,24
2023-01-05,Sydney,13.5,18.7,11.5,34.4,1.29,54
2023-01-06,Sydney,11.6,23.3,4.3,41.7,0.74,48
2023-01-07,Sydney,8.4,13.5,9.3,42.5,0.1,35
2023-01-08,Sydney,8.7,10.2,1.0,47.8,0.69,36
2023-01-09,Sydney,10.0,22.5,8.3,39.0,0.1,42
2023-01-10,Sydney,13.8,25.6,3.6,42.2,1.32,55
2023-01-11,Sydney,13.6,18.4,12.7,34.0,1.73,54
2023-01-12,Sydney,15.5,31.2,5.2,46.7,0.9,58
2023-01-13,Sydney,15.1,30.3,6.0,40.0,1.54,57
2023-01-14,Sydney,7.6,20.2,10.2,44.4,0.96,32
2023-01-15,Sydney,12.6,23.0,7.9,34.0,1.53,52
2023-01-16,Sydney,12.7,8.5,5.5,31.1,1.6,52
2023-01-17,Sydney,9.4,21.1,6.0,36.7,0.23,39
2023-01-18,Sydney,5.7,10.2,1.0,37.7,1.01,24
2023-01-19,Sydney,16.6,33.7,12.2,32.9,1.46,61
2023-01-20,Sydney,12.2,21.0,2.3,36.8,0.61,51
2023-01-21,Sydney,14.2,30.8,5.6,35.9,0.59,55
2023-01-22,Sydney,8.7,9.9,6.4,40.0,1.22,36
